エンティティ物理名,エンティティ論理名,項目順序,エンティティ項目物理名,エンティティ項目論理名,外部キーフラグ,NotNullフラグ,デフォルト値,コンディション物理名,コンディション論理名,備考,登録担当者,登録日付,更新担当者,更新時間
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","13","GINKOU_SITEN_CD","銀行_支店_コード","false","false","","","","変更前の支店を一意にするコード","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","14","GINKOU_SITEN_NM","銀行_支店_名称","false","false","","","","全角のみ24文字","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","15","KOUZA_SYUBETU","口座_種別","false","false","","","","変更前の口座種別（1:普通 2:当座 4:貯蓄 9:その他）","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","16","KOUZA_NO","口座_番号","false","false","","","","変更前の口座番号","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","17","KOUZA_MEIGININ","口座_名義人","false","false","","","","変更前の口座名義人","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","18","HURIKOMI_TESURYOU","振込_手数料","false","false","","","","変更前の振込手数料","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","19","HENKOU_GO_GINKOU_CD","変更_後_銀行_コード","false","false","","","","変更後の銀行を一意にするコード","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","20","HENKOU_GO_GINKOU_NM","変更_後_銀行_名称","false","false","","","","全角のみ24文字","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","21","HENKOU_GO_GINKOU_SITEN_CD","変更_後_銀行_支店_コード","false","false","","","","変更後の支店を一意にするコード","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","22","HENKOU_GO_GINKOU_SITEN_NM","変更_後_銀行_支店_名称","false","false","","","","全角のみ24文字","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","23","HENKOU_GO_KOUZA_SYUBETU","変更_後_口座_種別","false","false","","","","変更後の口座種別（1:普通 2:当座 4:貯蓄 9:その他）","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","24","HENKOU_GO_KOUZA_NO","変更_後_口座_番号","false","false","","","","変更後の口座番号","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","25","HENKOU_GO_KOUZA_MEIGININ","変更_後_口座_名義人","false","false","","","","変更後の口座名義人","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","26","HENKOU_GO_HURIKOMI_TESURYOU","変更_後_振込_手数料","false","false","","","","変更後の振込手数料","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","27","SIHA_KINGAKU","支払_金額","false","false","","","","支払金額","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","28","SIHA_KENSU","支払_件数","false","false","","","","支払件数","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","29","SINSEI_TAISYOU","申請_対象","false","false","","","","0:G2申請 1:K申請 2:L申請","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","30","SINSEI_SYUBETU","申請_種別","false","false","","","","0:停止 1:変更","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","31","HENKOU_GO_KOUZA_KIZON_KBN","変更_後_口座_既存_区分","false","false","","","","0:なし 1:既存","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","32","X_INS_DATETIME","共通_作成_日時","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","33","X_INS_USER_ID","共通_作成_ユーザ_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","34","X_INS_CLIENT_IP","共通_作成_クライアント_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","35","X_INS_APSERVER_IP","共通_作成_アプリサーバ_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","36","X_INS_PG_ID","共通_作成_プログラム_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","37","D_UPD_DATETIME","画面_更新_日時","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","38","D_UPD_USER_ID","画面_更新_ユーザ_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","39","D_UPD_CLIENT_IP","画面_更新_クライアント_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","40","D_UPD_APSERVER_IP","画面_更新_アプリサーバ_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","41","D_UPD_PG_ID","画面_更新_プログラム_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","42","B_UPD_DATETIME","バッチ_更新_日時","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","43","B_UPD_USER_ID","バッチ_更新_ユーザ_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","44","B_UPD_CLIENT_IP","バッチ_更新_クライアント_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","45","B_UPD_APSERVER_IP","バッチ_更新_アプリサーバ_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_KOUZA_TEISI_HENKOU","フルオペ口座停止変更データ","46","B_UPD_PG_ID","バッチ_更新_プログラム_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 16:02:48"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","1","TYOUHYOU_SAKUSEI_BI","帳票_作成_日","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","2","BUSYO_CD","部署_コード","false","true","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","3","BUSYO_NM_RYAKU","部署_名称_略","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","4","SIHA_SIME_YMD","支払_締_年月日","false","true","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","5","MI_SETTEI_BAIKA_ERR_KBN","未_設定_売価_エラー_区分","false","false","","","","１協定書、複数エラーが発生しえるが、未設定売価エラーがある場合、1:エラーあり それ以外の場合、0:エラーなし","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","6","ERR_BAIKA_1","エラー_売価_１","false","false","","","","未設定売価エラーが発生した場合、売価詳細マスタに登録していない売価（1つ目）","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","7","ERR_BAIKA_2","エラー_売価_２","false","false","","","","未設定売価エラーが発生した場合、売価詳細マスタに登録していない売価（2つ目）","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","8","KYOUTEISYO_MI_IN_ERR_KBN","協定書_未_入力_エラー_区分","false","false","","","","協定書未入力の場合、1:エラーあり それ以外の場合、0:エラーなし","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","9","SIMEBI_SOUI_ERR_KBN","締日_相違_エラー_区分","false","false","","","","１協定書、複数エラーが発生しえるが、締日相違エラーがある場合、1:エラーあり それ以外の場合、0:エラーなし","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","10","KYOUTEISYO_MITATU_ERR_KBN","協定書_未達_エラー_区分","false","false","","","","１協定書、複数エラーが発生しえるが、未達エラーがある場合、1:エラーあり それ以外の場合、0:エラーなし","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","11","SYORI_TUTI_RIYU_KBN","処理_通知_理由_区分","false","false","","","","1:月中新規 2:月中変更 3:売上なし支払あり 4:毎回抽出
通知理由の複合がありうるが、小さい番号が優先させる。","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","12","ZIHANKI_UMU_KBN","自販機_有無_区分","false","false","","","","0:無 1:有","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","13","TOK_CD","得意先_コード","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","14","TOK_NM_RYAKU","得意先_名称_略","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","15","LOCATION_CD","ロケーション_コード","false","true","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","16","LOCATION_NM","ロケーション_名称","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","17","SIHA_SAKI_CD","支払_先_コード","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","18","SIHA_SAKI_NM","支払_先_名称","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","19","REBATE_MEI_NO","リベート_明細_番号","false","true","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","20","URI_KINGAKU","売上_金額","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","21","TEIGAKU","定額","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","22","MINHOSYOU_KINGAKU","最低保障_金額","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","23","TEIRITU","定率","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","24","HATARI_KINGAKU","本当り_金額","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","25","SIHA_ZYOUKEN_KBN","支払_条件_区分","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","26","TOUGETU_CALC_KINGAKU","当月_計算_金額","false","false","","","","定額、最低保障を考慮した金額","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","27","TORIHIKI_ZYOUKEN_NM","取引_条件_名称","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","28","AZUKARI_KBN","預り_区分","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","29","SOUKATU_KBN","総括_区分","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","30","NKASYO_KBN","Ｎ箇所_区分","false","false","","","","N箇所払の場合、1:N箇所
それ以外の場合、0:1箇所","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","31","X_INS_DATETIME","共通_作成_日時","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","32","X_INS_USER_ID","共通_作成_ユーザ_ＩＤ","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","33","X_INS_CLIENT_IP","共通_作成_クライアント_ＩＰ","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","34","X_INS_APSERVER_IP","共通_作成_アプリサーバ_ＩＰ","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","35","X_INS_PG_ID","共通_作成_プログラム_ＩＤ","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","36","D_UPD_DATETIME","画面_更新_日時","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","37","D_UPD_USER_ID","画面_更新_ユーザ_ＩＤ","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","38","D_UPD_CLIENT_IP","画面_更新_クライアント_ＩＰ","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","39","D_UPD_APSERVER_IP","画面_更新_アプリサーバ_ＩＰ","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","40","D_UPD_PG_ID","画面_更新_プログラム_ＩＤ","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","41","B_UPD_DATETIME","バッチ_更新_日時","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","42","B_UPD_USER_ID","バッチ_更新_ユーザ_ＩＤ","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","43","B_UPD_CLIENT_IP","バッチ_更新_クライアント_ＩＰ","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","44","B_UPD_APSERVER_IP","バッチ_更新_アプリサーバ_ＩＰ","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_SIHA_SYORI_TUTISYO","フルオペ支払処理通知書データ","45","B_UPD_PG_ID","バッチ_更新_プログラム_ＩＤ","false","false","","","","","base00","2009/03/22 17:33:15","fsol06","2009/08/05 17:51:27"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","1","SIME_YMD","締_年月日","false","true","","","","ロケーション締日（YYYYMMDD）","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","2","LOCATION_CD","ロケーション_コード","false","true","","","","自販機設置場所を一意にするコード","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","3","LOCATION_NM","ロケーション_名称","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","4","REBATE_MEI_NO","リベート_明細_番号","false","true","","","","ロケーションコードに緋付くリベート支払い条件を一意にする明細番号","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","5","KYOUTEISYO_NO","協定書_番号","false","false","","","","Ｋ申請用","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","6","LOCATION_SIMEBI","ロケーション_締日","false","false","","","","01～30、99 (99の場合は末日）","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","7","BUSYO_CD","部署_コード","false","false","","","","ロケーションの所属部署","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","8","BUSYO_NM_RYAKU","部署_名称_略","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","9","KAISYA_CD","会社_コード","false","false","","","","部署の所属会社","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","10","SYAIN_CD","社員_コード","false","false","","","","得意先の担当社員","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","11","SYAIN_NM","社員_名称","false","false","","","","社員名称（漢字）　全角","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","12","TOK_CD","得意先_コード","false","false","","","","協定書の得意先","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","13","TOK_NM_RYAKU","得意先_名称_略","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","14","KOUIKI_KIGYOU_CD","広域_企業_コード","false","false","","","","ロケーションマスタより転記","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","15","KOUIKI_KIGYOU_NM","広域_企業_名称","false","false","","","","広域企業の名称","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","16","CHANNEL_KBN","チャネル_区分","false","false","","COD_CHANNEL_KBN01","チャネル区分01","協定書の得意先のチャネル区分","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","17","CHANNEL_KBN_NM","チャネル_区分_名称","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","18","SIHA_SAKI_CD","支払_先_コード","false","false","","","","協定書の支払先","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","19","SIHA_SAKI_NM","支払_先_名称","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","20","TORIHIKI_ZYOUKEN_NM","取引_条件_名称","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","21","SOUKATU_KBN","総括_区分","false","false","","COD_SOUKATU_KBN01","総括区分01","支払先が総括先かどうかの区分　0:通常先 1:総括先","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","22","URI_HONSU","売上_本数","false","false","","","","ロケーションの売上本数、N箇所払い（複数協定書）の場合全部同じ","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","23","URI_KINGAKU","売上_金額","false","false","","","","ロケーションの売上金額、N箇所払い（複数協定書）の場合全部同じ","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","24","SIHA_ZYOUKEN_KBN","支払_条件_区分","false","false","","COD_SIHA_ZYOUKEN_KBN01","支払条件区分01","計算条件　00:定率、01:本当り、02:売価詳細、03:手数料なし、04:手入力","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","25","TESURYOU_TEIGAKU","手数料_定額","false","false","","","","計算条件　リベート時の支払条件とする固定の金額","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","26","TESURYOU_MINHOSYOU_KINGAKU","手数料_最低保障_金額","false","false","","","","計算条件　リベート時の支払条件とする最低保証の金額","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","27","TESURYOU_TEIRITU","手数料_定率","false","false","","","","計算条件　リベート時の支払条件とする固定の率（％）","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","28","TESURYOU_HATARI","手数料_本当り","false","false","","","","計算条件　リベート時の支払条件とする本数あたりの金額","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","29","ZENKAI_KURIKOSI_KINGAKU","前回_繰越_金額","false","false","","","","前月までの繰越金額","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","30","TOUGETU_TESURYOU","当月_手数料","false","false","","","","手数料の合計
支払条件が売価詳細の場合、売価毎に計算された手数料の合計を設定する
定率、本当りの場合、得意先募金負担を除いた手数料を設定する
定額／最低保障の考慮は行わない金額","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","31","DENKIDAI_TOU_KINGAKU","電気代_等_金額","false","false","","","","K申請用　【３次廃止】","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","32","ENZYO_FO_TESURYOU","援助_フルオペ_手数料","false","false","","","","K申請用","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","33","ENZYO_DENKIDAI_TOU_KINGAKU","援助_電気代_等_金額","false","false","","","","K申請用　【３次廃止】","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","34","NEBIKI_KINGAKU","値引_金額","false","false","","","","値引金額の合計","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","35","TOUGETU_CALC_KINGAKU","当月_計算_金額","false","false","","","","定額／最低保障を考慮した上、算出した支払金額
繰越金額の考慮は行わない","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","36","TOK_TEIRITU","得意先_定率","false","false","","","","募金計算条件　得意先の支払条件とする固定の率（％）","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","37","ZISYA_TEIRITU","自社_定率","false","false","","","","募金計算条件　自社の支払条件とする固定の率（％）","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","38","OROSI_TEIRITU","卸_定率","false","false","","","","募金計算条件　卸の支払条件とする固定の率（％）","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
